transaction_id,amount,payment_method,failure_reason,customer_age_days,previous_successful_payments,previous_failed_payments,retry_count,time_since_failure_hours,customer_avg_amount,is_subscription,recovered,total_previous_payments,customer_success_rate,customer_failure_rate,amount_deviation,retry_pressure,recovery_probability,recommended_action,priority,expected_recovery,retry_allowed,measured_recovery_amount
TXN011497,1213.65,UPI,Bank Decline,294,25,5,4,38.09,832.76,0,0,30,0.8064516129032258,0.1612903225806451,0.4568341009403187,0.1023279611153747,0.27885689876353,STOP RETRY,LOW,338.43467518435824,False,0.0
TXN011498,1524.47,UPI,Authentication Failed,701,16,2,0,38.66,1575.19,1,1,18,0.8421052631578947,0.1052631578947368,0.0321788616854567,0.0,0.6633232058880609,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1011.2163276801724,True,1524.47
TXN011499,1264.1,UPI,Network Error,1856,14,7,3,21.73,1159.78,1,0,21,0.6363636363636364,0.3181818181818182,0.089870604248867,0.1319841619005719,0.5137230891796557,STOP RETRY,LOW,649.3973570320027,False,0.0
TXN011500,198.54,Wallet,Limit Exceeded,334,17,2,2,1.57,1024.89,1,0,19,0.85,0.1,0.8054957159149617,0.7782101167315174,0.5865828128039365,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,116.46015165409356,True,0.0
TXN011501,1125.84,UPI,Network Error,1661,18,3,3,8.76,733.57,0,1,21,0.8181818181818182,0.1363636363636363,0.5340130960970362,0.3073770491803279,0.7213983664211222,STOP RETRY,LOW,812.1791368515561,False,1125.84
TXN011502,1710.6,Net Banking,Network Error,458,25,3,4,8.81,843.4,0,1,28,0.8620689655172413,0.1034482758620689,1.0270014211274276,0.4077471967380224,0.4603038438876755,STOP RETRY,LOW,787.3957553542576,False,1710.6
TXN011503,270.41,Card,Bank Decline,813,25,4,4,18.67,1165.47,0,0,29,0.8333333333333334,0.1333333333333333,0.7673236345555393,0.2033553634977122,0.3110793233293915,STOP RETRY,LOW,84.11895982150077,False,0.0
TXN011504,240.05,UPI,Network Error,1341,17,4,2,11.72,1142.96,0,1,21,0.7727272727272727,0.1818181818181818,0.7892845903702927,0.1572327044025157,0.682606922256981,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,163.85979168778832,True,240.05
TXN011505,376.52,Card,Insufficient Funds,822,14,5,4,44.43,2666.41,0,0,19,0.7,0.25,0.8584694516403553,0.0880475456746643,0.1091395004248353,STOP RETRY,LOW,41.09320469995901,False,0.0
TXN011506,2314.07,Net Banking,Authentication Failed,1915,17,4,2,13.34,1373.64,1,0,21,0.7727272727272727,0.1818181818181818,0.6841282081126695,0.1394700139470014,0.4929165366537971,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1140.6433699744523,True,0.0
TXN011507,148.66,Net Banking,Authentication Failed,1346,21,1,2,26.93,1227.8,0,1,22,0.9130434782608696,0.0434782608695652,0.8782063802083333,0.0716075904045828,0.3615695362585189,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,53.75092726019142,True,148.66
TXN011508,2514.36,UPI,Limit Exceeded,66,20,2,0,16.73,4126.31,0,1,22,0.8695652173913043,0.0869565217391304,0.3905570456302047,0.0,0.7534309243996328,RETRY PAYMENT IMMEDIATELY,HIGH,1894.3965790734608,True,2514.36
TXN011509,1623.04,UPI,Authentication Failed,1728,21,3,0,15.78,790.81,0,1,24,0.84,0.12,1.0510475998029831,0.0,0.6655963139782664,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1080.2894414392854,True,1623.04
TXN011510,847.68,UPI,Network Error,330,20,6,0,32.19,497.37,1,1,26,0.7407407407407407,0.2222222222222222,0.7029114914621666,0.0,0.7206805393187316,RETRY SUBSCRIPTION PAYMENT,HIGH,610.9064795697024,True,847.68
TXN011511,249.48,UPI,Network Error,165,18,1,4,38.38,3516.18,0,0,19,0.9,0.05,0.92878385524767,0.1015744032503809,0.5446707401281682,STOP RETRY,LOW,135.8844562471754,False,0.0
TXN011512,494.49,Card,Expired Card,517,20,1,0,30.54,960.71,1,1,21,0.9090909090909092,0.0454545454545454,0.4847823148350334,0.0,0.6260265779314198,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,309.5638825213078,True,494.49
TXN011513,2396.83,Net Banking,Limit Exceeded,1294,16,4,0,27.48,3073.6,1,0,20,0.7619047619047619,0.1904761904761904,0.2201164379106225,0.0,0.5471553040270992,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1311.438247351272,True,0.0
TXN011514,3853.45,UPI,Limit Exceeded,204,13,6,3,20.19,636.4,0,1,19,0.65,0.3,5.047144650141198,0.1415762151958471,0.1622595343197762,STOP RETRY,LOW,625.2590025245418,False,3853.45
TXN011515,390.97,Card,Authentication Failed,833,23,4,3,17.02,256.57,1,0,27,0.8214285714285714,0.1428571428571428,0.5217998990565673,0.1664816870144284,0.4375862561057814,STOP RETRY,LOW,171.08309854967737,False,0.0
TXN011516,3435.31,Card,Network Error,659,18,4,4,41.03,1400.96,1,0,22,0.782608695652174,0.1739130434782608,1.4510756369653912,0.0951701165833928,0.3430988870939692,STOP RETRY,LOW,1178.651037822783,False,0.0
TXN011517,2177.37,UPI,Insufficient Funds,1014,15,1,0,40.17,506.57,0,0,16,0.8823529411764706,0.0588235294117647,3.291762712532261,0.0,0.4357307383753583,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,948.747037816354,True,0.0
TXN011518,1089.16,UPI,Expired Card,367,15,3,3,33.98,726.72,0,0,18,0.7894736842105263,0.1578947368421052,0.4980487000494696,0.0857632933104631,0.260860624193504,STOP RETRY,LOW,284.1189574465968,False,0.0
TXN011519,524.34,Card,Insufficient Funds,388,16,5,1,26.8,769.71,0,0,21,0.7272727272727273,0.2272727272727272,0.3183687768421325,0.0359712230215827,0.3516912322584489,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,184.40578072239512,True,0.0
TXN011520,613.15,Net Banking,Network Error,1959,15,2,1,44.37,499.36,1,1,17,0.8333333333333334,0.1111111111111111,0.2274162602925892,0.0220409962530306,0.6117219052558578,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,375.0772862076292,True,613.15
TXN011521,6788.07,Card,Limit Exceeded,286,32,1,1,11.43,509.97,0,0,33,0.9411764705882352,0.0294117647058823,12.286631309078809,0.080450522928399,0.4250874872516036,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,2885.5236195879934,True,0.0
TXN011522,1310.86,UPI,Limit Exceeded,1047,26,0,0,28.61,1224.66,1,0,26,0.9629629629629628,0.0,0.0703294551506941,0.0,0.6616664721278749,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,867.352111653546,True,0.0
TXN011523,4145.87,UPI,Insufficient Funds,1505,22,7,4,32.18,1634.56,0,0,29,0.7333333333333333,0.2333333333333333,1.5354435178165278,0.1205545509342977,0.1484014208581921,STOP RETRY,LOW,615.2529986933531,False,0.0
TXN011524,1396.27,UPI,Bank Decline,1271,20,6,4,25.1,1401.25,1,1,26,0.7407407407407407,0.2222222222222222,0.0035514351934391,0.1532567049808429,0.4383079636068127,STOP RETRY,LOW,611.9962603452843,False,1396.27
TXN011525,697.36,Card,Network Error,232,23,8,1,4.48,551.64,0,1,31,0.71875,0.25,0.2636797915460336,0.1824817518248175,0.7617820799103624,RETRY PAYMENT IMMEDIATELY,HIGH,531.2363512462904,True,697.36
TXN011526,1966.66,Net Banking,Limit Exceeded,684,20,3,3,45.56,1292.6,0,0,23,0.8333333333333334,0.125,0.5210729746444034,0.0644329896907216,0.1752236851207808,STOP RETRY,LOW,344.60541257963484,False,0.0
TXN011527,9488.49,UPI,Authentication Failed,284,11,2,2,16.86,839.39,0,0,13,0.7857142857142857,0.1428571428571428,10.291769297588026,0.1119820828667413,0.3106382917875013,AVOID RETRY,LOW,2947.4883252427885,False,0.0
TXN011528,575.87,Net Banking,Bank Decline,1149,16,6,3,29.64,771.56,0,0,22,0.6956521739130435,0.2608695652173913,0.253300714507611,0.097911227154047,0.2575041384471051,STOP RETRY,LOW,148.28890820753443,False,0.0
TXN011529,2734.95,Card,Limit Exceeded,1772,12,4,3,19.53,804.76,0,0,16,0.7058823529411765,0.2352941176470588,2.3954899722001586,0.1461276181198246,0.2238393193275829,STOP RETRY,LOW,612.189346394973,False,0.0
TXN011530,1326.78,Card,Authentication Failed,1401,19,6,1,23.54,2532.89,0,1,25,0.7307692307692307,0.2307692307692307,0.4759914597713397,0.0407497962510187,0.4572721736471837,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,606.6995745516105,True,1326.78
TXN011531,257.36,Wallet,Limit Exceeded,1652,18,2,3,30.58,1185.43,1,1,20,0.8571428571428571,0.0952380952380952,0.782237468708647,0.0949968334388853,0.2983920933830167,STOP RETRY,LOW,76.79418915305318,False,257.36
TXN011532,251.67,UPI,Bank Decline,160,18,5,1,29.34,1125.19,1,1,23,0.75,0.2083333333333333,0.7756417655990553,0.03295978905735,0.5416222948791232,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,136.31008295222892,True,251.67
TXN011533,697.86,Wallet,Insufficient Funds,656,25,1,0,12.32,901.95,1,1,26,0.925925925925926,0.037037037037037,0.2260258043081012,0.0,0.7353673979273269,RETRY SUBSCRIPTION PAYMENT,HIGH,513.1834923175643,True,697.86
TXN011534,1552.29,UPI,Network Error,317,18,6,0,1.63,823.83,0,1,24,0.72,0.24,0.8831638034504078,0.0,0.8028206372187832,RETRY PAYMENT IMMEDIATELY,HIGH,1246.210446948345,True,1552.29
TXN011535,2639.57,UPI,Bank Decline,1820,19,1,4,36.59,454.47,0,0,20,0.9047619047619048,0.0476190476190476,4.797461962368543,0.1064112795956371,0.2234624178767199,STOP RETRY,LOW,589.8446943548537,False,0.0
TXN011536,227.94,Net Banking,Bank Decline,689,22,2,3,34.69,1240.61,0,0,24,0.88,0.08,0.8156103768494132,0.0840571588680302,0.2275510694475096,STOP RETRY,LOW,51.86799076986534,False,0.0
TXN011537,2106.32,Wallet,Limit Exceeded,85,16,2,1,29.07,1369.79,1,0,18,0.8421052631578947,0.1052631578947368,0.5373033068522532,0.033255736614566,0.5432351439864485,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1144.2270484815365,True,0.0
TXN011538,974.2,Card,Authentication Failed,363,20,4,1,44.57,1320.85,0,0,24,0.8,0.16,0.2622460944887845,0.0219442615755979,0.3222017267726566,AVOID RETRY,LOW,313.8889222219221,False,0.0
TXN011539,1100.27,Card,Bank Decline,1664,17,5,3,37.77,1518.41,1,0,22,0.7391304347826086,0.217391304347826,0.2751989258988687,0.077379417075058,0.2906741348419743,STOP RETRY,LOW,319.82003034257906,False,0.0
TXN011540,1975.57,Card,Network Error,1925,23,4,3,19.28,958.09,1,1,27,0.8214285714285714,0.1428571428571428,1.060880626427134,0.1479289940828402,0.6331541939096756,STOP RETRY,LOW,1250.840430862138,False,1975.57
TXN011541,6286.16,Net Banking,Insufficient Funds,839,33,7,0,36.35,204.63,1,0,40,0.8048780487804879,0.1707317073170731,29.575110635607643,0.0,0.1147813243843866,AVOID RETRY,LOW,721.5337700921558,False,0.0
TXN011542,1485.7,UPI,Authentication Failed,870,27,6,2,1.71,1177.28,0,1,33,0.7941176470588235,0.1764705882352941,0.2617544216994263,0.7380073800738007,0.5305627049657078,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,788.2570107675521,True,1485.7
TXN011543,282.38,Net Banking,Insufficient Funds,1625,25,6,0,12.69,817.47,0,0,31,0.78125,0.1875,0.6537686170537711,0.0,0.4635560941980183,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,130.8989698796364,True,0.0
TXN011544,909.51,Card,Insufficient Funds,1237,21,2,1,46.16,860.43,0,0,23,0.875,0.0833333333333333,0.0569750298921561,0.0212044105173876,0.3512513812805222,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,319.4666437884477,True,0.0
TXN011545,2571.22,Card,Network Error,716,12,3,2,22.61,1708.27,1,1,15,0.75,0.1875,0.5048646498212687,0.0847098686997035,0.693008264843071,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1781.8767107298008,True,2571.22
TXN011546,2657.24,Card,Limit Exceeded,693,21,5,3,36.16,994.19,1,0,26,0.7777777777777778,0.1851851851851851,1.6710879329575252,0.0807319698600645,0.2329375535733163,STOP RETRY,LOW,618.9709848571592,False,0.0
TXN011547,2134.15,Card,Authentication Failed,838,18,6,3,44.67,3473.86,0,0,24,0.72,0.24,0.3855435902453624,0.0656886358659951,0.1935960197100673,STOP RETRY,LOW,413.1629454642401,False,0.0
TXN011548,658.5,Wallet,Authentication Failed,33,27,5,3,25.54,639.87,1,0,32,0.8181818181818182,0.1515151515151515,0.0290698581615616,0.1130369253956292,0.2546525014576773,STOP RETRY,LOW,167.68867220988054,False,0.0
TXN011549,279.27,Card,Network Error,1641,17,3,4,12.86,1293.2,1,1,20,0.8095238095238095,0.1428571428571428,0.7834415082676557,0.2886002886002886,0.6498200052254701,STOP RETRY,LOW,181.47523285931703,False,279.27
TXN011550,1977.34,Wallet,Authentication Failed,464,15,4,4,29.4,3431.96,1,0,19,0.75,0.2,0.423721802759135,0.131578947368421,0.1949468749518141,STOP RETRY,LOW,385.4762537172202,False,0.0
TXN011551,325.63,UPI,Bank Decline,1013,20,1,2,3.13,1270.02,1,1,21,0.9090909090909092,0.0454545454545454,0.7430174190807383,0.4842615012106537,0.7755537158134558,RETRY SUBSCRIPTION PAYMENT,HIGH,252.5435564803356,True,325.63
TXN011552,2192.97,Card,Expired Card,1566,18,1,4,22.07,1221.8,1,0,19,0.9,0.05,0.7942181877657833,0.1733853489380147,0.3242156115427561,STOP RETRY,LOW,710.9951096449179,False,0.0
TXN011553,2193.58,Net Banking,Expired Card,811,14,4,4,34.55,1215.68,0,0,18,0.7368421052631579,0.2105263157894736,0.8037446164973533,0.1125175808720112,0.0892704887896012,STOP RETRY,LOW,195.8219587990936,False,0.0
TXN011554,686.98,Card,Expired Card,1447,15,9,0,5.62,2294.97,0,0,24,0.6,0.36,0.700353227611859,0.0,0.5251449913218647,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,360.7641061382946,True,0.0
TXN011555,979.98,Card,Insufficient Funds,1918,19,4,3,30.77,1232.39,1,0,23,0.7916666666666666,0.1666666666666666,0.2046473540404901,0.0944287063267233,0.2316996158938112,STOP RETRY,LOW,227.0609895836171,False,0.0
TXN011556,1337.66,Card,Authentication Failed,1217,23,4,2,1.43,757.77,0,0,27,0.8214285714285714,0.1428571428571428,0.7642500362428669,0.8230452674897121,0.4836207426505115,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,646.9201226138833,True,0.0
TXN011557,592.99,Net Banking,Network Error,1863,16,3,0,13.72,1425.19,1,1,19,0.8,0.15,0.583512715697067,0.0,0.7575828315936759,RETRY SUBSCRIPTION PAYMENT,HIGH,449.2390433067339,True,592.99
TXN011558,275.43,Net Banking,Authentication Failed,1024,21,5,2,3.6,2634.33,0,1,26,0.7777777777777778,0.1851851851851851,0.8951061157426206,0.4347826086956522,0.412157585082738,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,113.52056365933852,True,275.43
TXN011559,1054.46,UPI,Network Error,1431,16,4,3,35.0,1242.14,1,1,20,0.7619047619047619,0.1904761904761904,0.150972537284618,0.0833333333333333,0.5659212405380184,STOP RETRY,LOW,596.7413112977189,False,1054.46
TXN011560,1170.32,Net Banking,Authentication Failed,77,16,1,2,40.42,4047.72,1,0,17,0.8888888888888888,0.0555555555555555,0.7106937501234958,0.0482858522452921,0.3219718241856922,AVOID RETRY,LOW,376.81006528099937,False,0.0
TXN011561,4277.17,Card,Insufficient Funds,1583,22,6,2,35.81,992.97,0,0,28,0.7586206896551724,0.2068965517241379,3.304123866917512,0.0543330616680249,0.1268900940520299,AVOID RETRY,LOW,542.7305035765211,False,0.0
TXN011562,501.7,UPI,Bank Decline,630,16,5,4,14.96,1158.85,1,0,21,0.7272727272727273,0.2272727272727272,0.5665818855886536,0.2506265664160401,0.4486977102036095,STOP RETRY,LOW,225.1116412091509,False,0.0
TXN011563,3192.3,Net Banking,Expired Card,1385,25,1,2,22.92,1759.91,1,0,26,0.925925925925926,0.037037037037037,0.8134373704505057,0.0836120401337792,0.4901810004762008,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1564.804807820176,True,0.0
TXN011564,348.25,Card,Expired Card,857,17,4,4,19.85,4121.8,1,0,21,0.7727272727272727,0.1818181818181818,0.9152881536819636,0.1918465227817745,0.1985231453759225,STOP RETRY,LOW,69.135685377165,False,0.0
TXN011565,285.83,Net Banking,Authentication Failed,1209,21,1,4,7.13,515.78,0,1,22,0.9130434782608696,0.0434782608695652,0.4449669104841519,0.4920049200492005,0.4445038380558962,STOP RETRY,LOW,127.05253203151682,False,285.83
TXN011566,811.71,UPI,Insufficient Funds,722,16,8,3,27.84,3462.89,0,0,24,0.64,0.32,0.7653764986763436,0.1040221914008321,0.2243510900389144,STOP RETRY,LOW,182.10802329548727,False,0.0
TXN011567,427.99,UPI,Expired Card,1552,18,4,2,18.67,2695.5,0,0,22,0.782608695652174,0.1739130434782608,0.840908585203041,0.1016776817488561,0.3231103665265391,AVOID RETRY,LOW,138.28800576969348,False,0.0
TXN011568,281.85,Card,Authentication Failed,1062,16,6,4,21.98,2837.64,0,0,22,0.6956521739130435,0.2608695652173913,0.9003572133134177,0.1740644038294168,0.2329624174706329,STOP RETRY,LOW,65.6604573640979,False,0.0
TXN011569,7664.31,UPI,Limit Exceeded,181,20,1,4,11.94,791.53,1,1,21,0.9090909090909092,0.0454545454545454,8.671949326839364,0.3091190108191654,0.4016276180031721,STOP RETRY,LOW,3078.198568937892,False,7664.31
TXN011570,698.09,Net Banking,Authentication Failed,689,21,3,1,20.86,566.29,0,0,24,0.84,0.12,0.2323326693578241,0.0457456541628545,0.4548233893386217,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,317.5076598633985,True,0.0
TXN011571,11062.36,UPI,Network Error,1527,18,5,4,15.68,474.23,1,0,23,0.75,0.2083333333333333,22.28001178376786,0.2398081534772182,0.2470754431625193,STOP RETRY,LOW,2733.237499423328,False,0.0
TXN011572,405.56,Card,Expired Card,994,21,4,4,1.53,1449.79,1,0,25,0.8076923076923077,0.1538461538461538,0.7197664720600501,1.5810276679841897,0.2426607529232849,STOP RETRY,LOW,98.41349495556744,False,0.0
TXN011573,198.63,UPI,Expired Card,56,22,3,2,39.98,4367.88,0,0,25,0.8461538461538461,0.1153846153846153,0.9543063668491696,0.0488042947779404,0.2824741359049078,AVOID RETRY,LOW,56.10783761479183,False,0.0
TXN011574,3988.98,UPI,Limit Exceeded,1017,21,3,3,19.66,958.93,0,1,24,0.84,0.12,3.156532247143021,0.1452081316553727,0.2758821473019398,STOP RETRY,LOW,1100.4883679444918,False,3988.98
TXN011575,530.25,Net Banking,Bank Decline,642,17,2,3,26.83,529.49,0,0,19,0.85,0.1,0.0014326377500046,0.107797340998922,0.3415434615846563,STOP RETRY,LOW,181.103420505264,False,0.0
TXN011576,1260.0,UPI,Authentication Failed,1989,17,4,3,1.01,570.36,0,1,21,0.7727272727272727,0.1818181818181818,1.2070148417810136,1.492537313432836,0.5192703957460911,STOP RETRY,LOW,654.2806986400748,False,1260.0
TXN011577,282.69,Card,Bank Decline,1252,16,3,2,35.79,992.68,1,1,19,0.8,0.15,0.7145056758715079,0.0543625985322098,0.4813095826501468,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,136.06140591937,True,282.69
TXN011578,1055.62,Wallet,Authentication Failed,112,21,1,0,32.58,3212.93,0,1,22,0.9130434782608696,0.0434782608695652,0.6712373947161264,0.0,0.6225632480306764,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,657.1902158861426,True,1055.62
TXN011579,278.21,Card,Limit Exceeded,1107,17,5,4,26.89,1262.73,0,0,22,0.7391304347826086,0.217391304347826,0.7790588179437063,0.1434205808533524,0.2079422224792651,STOP RETRY,LOW,57.85160571595636,False,0.0
TXN011580,1018.51,Net Banking,Bank Decline,1907,26,6,2,7.31,1484.98,0,1,32,0.7878787878787878,0.1818181818181818,0.3139140499872138,0.2406738868832732,0.4752259066507845,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,484.0223381828905,True,1018.51
TXN011581,682.71,UPI,Insufficient Funds,1647,19,6,1,42.23,925.14,0,0,25,0.7307692307692307,0.2307692307692307,0.2617638801908998,0.0231320842007864,0.2920397034839867,AVOID RETRY,LOW,199.3784259655526,False,0.0
TXN011582,1380.59,UPI,Limit Exceeded,1196,20,4,3,39.57,1738.74,0,1,24,0.8,0.16,0.2058640946348305,0.0739462657135814,0.2728271579749856,STOP RETRY,LOW,376.6624460286854,False,1380.59
TXN011583,2050.2,Net Banking,Authentication Failed,1306,17,5,2,32.12,1746.99,1,1,22,0.7391304347826086,0.217391304347826,0.1734620907442261,0.0603864734299516,0.2795509008836405,AVOID RETRY,LOW,573.1352569916397,False,2050.2
TXN011584,1395.6,Card,Network Error,126,22,4,1,31.35,778.98,0,1,26,0.8148148148148148,0.1481481481481481,0.7905587322751864,0.0309119010819165,0.6737137311266723,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,940.2348831603838,True,1395.6
TXN011585,1721.66,Card,Network Error,900,24,6,1,36.23,2920.61,1,1,30,0.7741935483870968,0.1935483870967742,0.4103730477373776,0.02686005909213,0.7061021832656214,RETRY SUBSCRIPTION PAYMENT,HIGH,1215.6678848410895,True,1721.66
TXN011586,983.35,Card,Network Error,1488,19,7,1,41.23,591.13,1,1,26,0.7037037037037037,0.2592592592592592,0.6623883268876768,0.0236798484489699,0.6441199825664938,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,633.3953848567618,True,983.35
TXN011587,709.59,Card,Authentication Failed,1506,19,2,1,33.19,821.63,0,1,21,0.8636363636363636,0.0909090909090909,0.1361973183569769,0.0292483182217022,0.4946412594367516,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,350.99249128372463,True,709.59
TXN011588,1754.81,UPI,Expired Card,1605,17,3,2,41.27,770.5,0,0,20,0.8095238095238095,0.1428571428571428,1.2758392741412832,0.0473148805299266,0.257871651508078,AVOID RETRY,LOW,452.51575278289033,False,0.0
TXN011589,980.98,Net Banking,Limit Exceeded,258,24,4,0,15.71,1023.77,0,1,28,0.8275862068965517,0.1379310344827586,0.0417557110375986,0.0,0.6668272024672671,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,654.1441490763397,True,980.98
TXN011590,1019.12,Card,Limit Exceeded,1048,17,3,2,35.45,1438.79,1,0,20,0.8095238095238095,0.1428571428571428,0.2914800075010939,0.0548696844993141,0.4188948146261374,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,426.9040834817892,True,0.0
TXN011591,1632.3,Card,Bank Decline,1250,21,3,0,27.83,1068.94,1,0,24,0.84,0.12,0.526534198179337,0.0,0.6414246604243249,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1046.9974732106257,True,0.0
TXN011592,390.25,Net Banking,Limit Exceeded,1538,18,6,0,31.06,1149.59,0,0,24,0.72,0.24,0.6599570655055232,0.0,0.4498738505197351,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,175.56327016532663,True,0.0
TXN011593,4580.72,UPI,Limit Exceeded,1224,20,4,1,40.63,574.02,1,0,24,0.8,0.16,6.96793155020695,0.0240211386019697,0.2635326739411156,AVOID RETRY,LOW,1207.1693901755473,False,0.0
TXN011594,854.61,UPI,Bank Decline,861,23,4,2,4.94,1075.66,1,1,27,0.8214285714285714,0.1428571428571428,0.2053108687979492,0.3367003367003366,0.6834269134334304,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,584.063474489344,True,854.61
TXN011595,1241.63,Net Banking,Limit Exceeded,1956,16,2,4,32.07,2603.56,1,0,18,0.8421052631578947,0.1052631578947368,0.5229021408606443,0.1209555488358028,0.2620357757134864,STOP RETRY,LOW,325.35148019913623,False,0.0
TXN011596,1048.88,Net Banking,Limit Exceeded,543,16,3,4,12.61,1066.81,1,0,19,0.8,0.15,0.0167913767430533,0.2939015429831006,0.4348547084019632,STOP RETRY,LOW,456.1104065486512,False,0.0
TXN011597,2106.42,Card,Insufficient Funds,1339,18,6,4,9.13,1385.22,1,0,24,0.72,0.24,0.520263738800479,0.3948667324777887,0.2452891111018585,STOP RETRY,LOW,516.6818894071769,False,0.0
TXN011598,1539.45,UPI,Authentication Failed,526,19,10,2,43.29,703.25,0,0,29,0.6333333333333333,0.3333333333333333,1.187362442314519,0.0451569202980356,0.2220570920758754,AVOID RETRY,LOW,341.8457903962065,False,0.0
TXN011599,1043.23,UPI,Bank Decline,488,28,7,0,37.44,1219.04,0,0,35,0.7777777777777778,0.1944444444444444,0.1441018327267958,0.0,0.421530142345194,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,439.7528903987768,True,0.0
TXN011600,4669.25,Card,Insufficient Funds,1617,18,3,1,15.79,1042.63,0,0,21,0.8181818181818182,0.1363636363636363,3.4750055096154764,0.0595592614651578,0.2743716201333546,AVOID RETRY,LOW,1281.1096873076658,False,0.0
TXN011601,44.55,UPI,Expired Card,1922,24,1,4,27.64,1392.09,0,0,25,0.9230769230769232,0.0384615384615384,0.9673029021814816,0.1396648044692737,0.306222985808447,STOP RETRY,LOW,13.642234017766317,False,0.0
TXN011602,3799.69,Net Banking,Bank Decline,1668,20,4,4,38.72,2079.99,0,0,24,0.8,0.16,0.8263855184311315,0.1007049345417925,0.163720485704167,STOP RETRY,LOW,622.0870923252663,False,0.0
TXN011603,2752.36,Wallet,Authentication Failed,1086,20,3,3,27.4,2033.59,0,1,23,0.8333333333333334,0.125,0.3532751070240197,0.1056338028169014,0.2676339482666267,STOP RETRY,LOW,736.6249738511326,False,2752.36
TXN011604,174.89,Net Banking,Limit Exceeded,806,19,4,1,11.02,1511.47,0,0,23,0.7916666666666666,0.1666666666666666,0.8837067842667953,0.0831946755407654,0.4695712686396354,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,82.12331917238582,True,0.0
TXN011605,2777.44,UPI,Limit Exceeded,1576,21,2,0,35.23,1643.36,0,1,23,0.875,0.0833333333333333,0.6896786591743902,0.0,0.5877624550449385,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1632.474953140014,True,2777.44
TXN011606,3160.44,Net Banking,Insufficient Funds,1433,14,8,4,36.66,804.32,1,0,22,0.6086956521739131,0.3478260869565217,2.925694134008841,0.1062134891131173,0.086637521303441,STOP RETRY,LOW,273.8126878282471,False,0.0
TXN011607,1923.23,UPI,Insufficient Funds,1641,15,3,4,33.51,1880.48,0,0,18,0.7894736842105263,0.1578947368421052,0.0227214745838382,0.1159084323384526,0.2509694230703541,STOP RETRY,LOW,482.6719235315972,False,0.0
TXN011608,230.65,UPI,Expired Card,1959,16,2,4,5.65,3428.33,1,1,18,0.8421052631578947,0.1052631578947368,0.9324503620240688,0.6015037593984962,0.5126190772321723,STOP RETRY,LOW,118.23559016360052,False,230.65
TXN011609,2170.37,UPI,Expired Card,1041,21,7,0,46.14,951.79,0,1,28,0.7241379310344828,0.2413793103448276,1.2789596868145132,0.0,0.2659603135773508,AVOID RETRY,LOW,577.2322857788748,False,2170.37
TXN011610,3002.49,UPI,Authentication Failed,83,16,7,3,26.47,494.65,0,0,23,0.6666666666666666,0.2916666666666667,5.059699384646423,0.1092100473243538,0.1396979277736501,STOP RETRY,LOW,419.4416311611067,False,0.0
